,0: 0.0E+00 0.0E+00,1: 0.0E+00 0.0E+00,2: 0.0E+00 0.0E+00,3: 0.0E+00 0.0E+00,4: 0.0E+00 0.0E+00,5: 0.0E+00 0.0E+00
626.2,,,,,,1.2415
626.4,,,,,,1.2411
626.6,,,,,,1.24083
626.8,,,,,,1.24049
627.0,,,,,,1.24033
627.2,,,,,,1.24054
627.4,,,,,,1.24068
627.6,,,,,,1.2406
627.8,,,,,,1.24097
628.0,,,,,,1.2412
628.2,,,,,,1.24092
628.4,,,,,,1.24197
628.6,,,,,,1.24228
628.8,,,,,,1.24323
629.0,,,,,,1.24341
629.2,,,,,,1.24368
629.4,,,,,,1.24234
629.6,,,,,,1.24271
629.8,,,,,,1.24192
630.0,,,,,,1.24191
630.2,,,,,,1.2425
630.4,,,,,,1.24362
630.6,,,,,,1.24349
630.8,,,,,,1.24303
631.0,,,,,,1.24284
631.2,,,,,,1.24159
631.4,,,,,,1.24153
631.6,,,,,,1.24141
631.8,,,,,,1.24116
632.0,,,,,,1.24145
632.2,,,,,,1.24162
632.4,,,,,,1.24038
632.6,,,,,,1.23946
632.8,,,,,,1.24047
633.0,,,,,,1.24056
633.2,,,,,,1.24095
633.4,,,,,,1.24194
633.6,,,,,,1.24343
633.8,,,,,,1.24338
634.0,,,,,,1.24353
634.2,,,,,,1.24393
634.4,,,,,,1.24438
634.6,,,,,,1.24337
634.8,,,,,,1.24278
635.0,,,,,,1.2428
635.2,,,,,,1.24254
635.4,,,,,,1.24176
635.6,,,,,,1.24191
635.8,,,,,,1.24208
636.0,,,,,,1.24148
636.2,,,,,,1.2412
636.4,,,,,,1.24175
636.6,,,,,,1.24235
636.8,,,,,,1.24167
637.0,,,,,,1.24177
637.2,,,,,,1.24213
637.4,,,,,,1.24188
637.6,,,,,,1.24154
637.8,,,,,,1.24176
638.0,,,,,,1.24171
638.2,,,,,,1.24142
638.4,,,,,,1.24072
638.6,,,,,,1.24006
638.8,,,,,,1.24122
639.0,,,,,,1.24098
639.2,,,,,,1.24169
639.4,,,,,,1.24142
639.6,,,,,,1.24163
639.8,,,,,,1.24079
640.0,,,,,,1.24059
640.2,,,,,,1.24053
640.4,,,,,,1.24164
640.6,,,,,,1.24144
640.8,,,,,,1.24184
641.0,,,,,,1.24193
641.2,,,,,,1.24118
641.4,,,,,,1.24099
641.6,,,,,,1.24128
641.8,,,,,,1.24152
642.0,,,,,,1.24249
642.2,,,,,,1.24275
642.4,,,,,,1.24202
642.6,,,,,,1.24205
642.8,,,,,,1.2414
643.0,,,,,,1.24034
643.2,,,,,,1.24092
643.4,,,,,,1.24131
643.6,,,,,,1.24074
643.8,,,,,,1.24201
644.0,,,,,,1.24256
644.2,,,,,,1.24098
644.4,,,,,,1.24076
644.6,,,,,,1.24192
644.8,,,,,,1.2402
645.0,,,,,,1.24048
645.2,,,,,,1.24089
645.4,,,,,,1.24141
645.6,,,,,,1.24206
645.8,,,,,,1.24231
646.0,,,,,,1.24241
646.2,,,,,,1.24335
646.4,,,,,,1.243
646.6,,,,,,1.24231
646.8,,,,,,1.24183
647.0,,,,,,1.24239
647.2,,,,,,1.24199
647.4,,,,,,1.2421
647.6,,,,,,1.24242
647.8,,,,,,1.24385
648.0,,,,,,1.2432
648.2,,,,,,1.2432
648.4,,,,,,1.24337
648.6,,,,,,1.24212
648.8,,,,,,1.24064
649.0,,,,,,1.24089
649.2,,,,,,1.24023
649.4,,,,,,1.23956
649.6,,,,,,1.2401
649.8,,,,,,1.24104
650.0,,,,,,1.15518
650.2,,,,,,1.14883
650.4,,,,,,1.14499
650.6,,,,,,1.14632
650.8,,,,,,1.14934
651.0,,,,,,1.14626
651.2,,,,,,1.14621
651.4,,,,,,1.14663
651.6,,,,,,1.14634
651.8,,,,,,1.14535
652.0,,,,,,1.14467
652.2,,,,,,1.14495
652.4,,,,,,1.14465
652.6,,,,,,1.14417
652.8,,,,,,1.14426
653.0,,,,,,1.14541
653.2,,,,,,1.14376
653.4,,,,,,1.14347
653.6,,,,,,1.14343
653.8,,,,,,1.14377
654.0,,,,,,1.14348
654.2,,,,,,1.14569
654.4,,,,,,1.14648
654.6,,,,,,1.14632
654.8,,,,,,1.14536
655.0,,,,,,1.14593
655.2,,,,,,1.14487
655.4,,,,,,1.14428
655.6,,,,,,1.14415
655.8,,,,,,1.1445
656.0,,,,,,1.14351
656.2,,,,,,1.14385
656.4,,,,,,1.14362
656.6,,,,,,1.14438
656.8,,,,,,1.14407
657.0,,,,,,1.14402
657.2,,,,,,1.14323
657.4,,,,,,1.14373
657.6,,,,,,1.14339
657.8,,,,,,1.14336
658.0,,,,,,1.14318
658.2,,,,,,1.14305
658.4,,,,,,1.14308
658.6,,,,,,1.14336
658.8,,,,,,1.14315
659.0,,,,,,1.14427
659.2,,,,,,1.1441
659.4,,,,,,1.14391
659.6,,,,,,1.14419
659.8,,,,,,1.14489
660.0,,,,,,1.1445
660.2,,,,,,1.14467
660.4,,,,,,1.14482
660.6,,,,,,1.1437
660.8,,,,,,1.14289
661.0,,,,,,1.14278
661.2,,,,,,1.1433
661.4,,,,,,1.14234
661.6,,,,,,1.14204
661.8,,,,,,1.14288
662.0,,,,,,1.14165
662.2,,,,,,1.14113
662.4,,,,,,1.14163
662.6,,,,,,1.14135
662.8,,,,,,1.14109
663.0,,,,,,1.14167
663.2,,,,,,1.14146
663.4,,,,,,1.14057
663.6,,,,,,1.14097
663.8,,,,,,1.14013
664.0,,,,,,1.14061
664.2,,,,,,1.14035
664.4,,,,,,1.14037
664.6,,,,,,1.1403
664.8,,,,,,1.14079
665.0,,,,,,1.14045
665.2,,,,,,1.14117
665.4,,,,,,1.14119
665.6,,,,,,1.14139
665.8,,,,,,1.14205
666.0,,,,,,1.1431
666.2,,,,,,1.14319
666.4,,,,,,1.1437
666.6,,,,,,1.1426
666.8,,,,,,1.14134
667.0,,,,,,1.14024
667.2,,,,,,1.13958
667.4,,,,,,1.13951
667.6,,,,,,1.14088
667.8,,,,,,1.14009
668.0,,,,,,1.13932
668.2,,,,,,1.13946
668.4,,,,,,1.13975
668.6,,,,,,1.13869
668.8,,,,,,1.1393
669.0,,,,,,1.13967
669.2,,,,,,1.13981
669.4,,,,,,1.13928
669.6,,,,,,1.14051
669.8,,,,,,1.1406
670.0,,,,,,1.141
670.2,,,,,,1.13937
670.4,,,,,,1.13973
670.6,,,,,,1.13945
670.8,,,,,,1.13914
671.0,,,,,,1.13958
671.2,,,,,,1.1404
671.4,,,,,,1.13933
671.6,,,,,,1.13842
671.8,,,,,,1.13835
672.0,,,,,,1.13823
672.2,,,,,,1.13882
672.4,,,,,,1.13887
672.6,,,,,,1.13968
672.8,,,,,,1.14003
673.0,,,,,,1.13968
673.2,,,,,,1.13933
673.4,,,,,,1.13976
673.6,,,,,,1.14013
673.8,,,,,,1.14041
674.0,,,,,,1.13959
674.2,,,,,,1.1404
674.4,,,,,,1.14029
674.6,,,,,,1.13977
674.8,,,,,,1.13959
675.0,,,,,,1.1402
675.2,,,,,,1.13903
675.4,,,,,,1.13923
675.6,,,,,,1.13912
675.8,,,,,,1.13869
676.0,,,,,,1.13882
676.2,,,,,,1.13957
676.4,,,,,,1.13839
676.6,,,,,,1.138
676.8,,,,,,1.13821
677.0,,,,,,1.13732
677.2,,,,,,1.13695
677.4,,,,,,1.13699
677.6,,,,,,1.13721
677.8,,,,,,1.13793
678.0,,,,,,1.13782
678.2,,,,,,1.13733
678.4,,,,,,1.13855
678.6,,,,,,1.13847
678.8,,,,,,1.13735
679.0,,,,,,1.13812
679.2,,,,,,1.13827
679.4,,,,,,1.13785
679.6,,,,,,1.1376
679.8,,,,,,1.13771
680.0,,,,,,1.13621
680.2,,,,,,1.13683
680.4,,,,,,1.13628
680.6,,,,,,1.13606
680.8,,,,,,1.13598
681.0,,,,,,1.13671
681.2,,,,,,1.13628
681.4,,,,,,1.13659
681.6,,,,,,1.13628
681.8,,,,,,1.13601
682.0,,,,,,1.13636
682.2,,,,,,1.13636
682.4,,,,,,1.13562
682.6,,,,,,1.1371
682.8,,,,,,1.13745
683.0,,,,,,1.13673
683.2,,,,,,1.13723
683.4,,,,,,1.1377
683.6,,,,,,1.13595
683.8,,,,,,1.13586
684.0,,,,,,1.13605
684.2,,,,,,1.13611
684.4,,,,,,1.136
684.6,,,,,,1.13659
684.8,,,,,,1.13656
685.0,,,,,,1.13728
685.2,,,,,,1.13616
685.4,,,,,,1.13604
685.6,,,,,,1.13609
685.8,,,,,,1.13649
686.0,,,,,,1.1358
686.2,,,,,,1.13609
686.4,,,,,,1.13682
686.6,,,,,,1.13616
686.8,,,,,,1.13548
687.0,,,,,,1.13555
687.2,,,,,,1.13482
687.4,,,,,,1.13417
687.6,,,,,,1.13449
687.8,,,,,,1.13509
688.0,,,,,,1.13591
688.2,,,,,,1.13657
688.4,,,,,,1.13644
688.6,,,,,,1.1371
688.8,,,,,,1.13664
689.0,,,,,,1.13591
689.2,,,,,,1.13564
689.4,,,,,,1.13588
689.6,,,,,,1.13522
689.8,,,,,,1.13568
690.0,,,,,,1.13543
690.2,,,,,,1.13604
690.4,,,,,,1.1354
690.6,,,,,,1.13515
690.8,,,,,,1.13525
691.0,,,,,,1.13577
691.2,,,,,,1.13446
691.4,,,,,,1.13514
691.6,,,,,,1.13603
691.8,,,,,,1.13507
692.0,,,,,,1.13532
692.2,,,,,,1.1354
692.4,,,,,,1.13584
692.6,,,,,,1.13386
692.8,,,,,,1.13407
693.0,,,,,,1.13336
693.2,,,,,,1.13374
693.4,,,,,,1.1336
693.6,,,,,,1.13485
693.8,,,,,,1.13451
694.0,,,,,,1.13486
694.2,,,,,,1.13509
694.4,,,,,,1.13411
694.6,,,,,,1.13353
694.8,,,,,,1.13338
695.0,,,,,,1.13272
695.2,,,,,,1.13221
695.4,,,,,,1.1318
695.6,,,,,,1.13211
695.8,,,,,,1.13264
696.0,,,,,,1.13203
696.2,,,,,,1.13296
696.4,,,,,,1.13413
696.6,,,,,,1.13429
696.8,,,,,,1.13389
697.0,,,,,,1.13433
697.2,,,,,,1.13435
697.4,,,,,,1.13416
697.6,,,,,,1.13375
697.8,,,,,,1.13387
698.0,,,,,,1.13401
698.2,,,,,,1.13317
698.4,,,,,,1.13268
698.6,,,,,,1.13345
698.8,,,,,,1.13319
699.0,,,,,,1.13355
699.2,,,,,,1.13273
699.4,,,,,,1.13262
699.6,,,,,,1.1314
699.8,,,,,,1.13167
700.0,,,,,,1.13135
700.2,,,,,,1.13182
700.4,,,,,,1.13163
700.6,,,,,,1.13202
700.8,,,,,,1.132
701.0,,,,,,1.13179
701.2,,,,,,1.13241
701.4,,,,,,1.13192
701.6,,,,,,1.13184
701.8,,,,,,1.13145
702.0,,,,,,1.13101
702.2,,,,,,1.1312
702.4,,,,,,1.1314
702.6,,,,,,1.13149
702.8,,,,,,1.13138
703.0,,,,,,1.13212
703.2,,,,,,1.13126
703.4,,,,,,1.13168
703.6,,,,,,1.13176
703.8,,,,,,1.13226
704.0,,,,,,1.13137
704.2,,,,,,1.13206
704.4,,,,,,1.13234
704.6,,,,,,1.13276
704.8,,,,,,1.13167
705.0,,,,,,1.13238
705.2,,,,,,1.13174
705.4,,,,,,1.13101
705.6,,,,,,1.13063
705.8,,,,,,1.13121
706.0,,,,,,1.13096
706.2,,,,,,1.13046
706.4,,,,,,1.1308
706.6,,,,,,1.13081
706.8,,,,,,1.13065
707.0,,,,,,1.13051
707.2,,,,,,1.13143
707.4,,,,,,1.13252
707.6,,,,,,1.13208
707.8,,,,,,1.13278
708.0,,,,,,1.13301
708.2,,,,,,1.13343
708.4,,,,,,1.1318
708.6,,,,,,1.13244
708.8,,,,,,1.13235
709.0,,,,,,1.13199
709.2,,,,,,1.13091
709.4,,,,,,1.13086
709.6,,,,,,1.13011
709.8,,,,,,1.12994
710.0,,,,,,1.13051
710.2,,,,,,1.13049
710.4,,,,,,1.13066
710.6,,,,,,1.13066
710.8,,,,,,1.13021
711.0,,,,,,1.13033
711.2,,,,,,1.13081
711.4,,,,,,1.13076
711.6,,,,,,1.13067
711.8,,,,,,1.13167
712.0,,,,,,1.13049
712.2,,,,,,1.13037
712.4,,,,,,1.13042
712.6,,,,,,1.13065
712.8,,,,,,1.12982
713.0,,,,,,1.13051
713.2,,,,,,1.13018
713.4,,,,,,1.1314
713.6,,,,,,1.13147
713.8,,,,,,1.13085
714.0,,,,,,1.12992
714.2,,,,,,1.13015
714.4,,,,,,1.12897
714.6,,,,,,1.12817
714.8,,,,,,1.12868
715.0,,,,,,1.12982
715.2,,,,,,1.12925
715.4,,,,,,1.12965
715.6,,,,,,1.12978
715.8,,,,,,1.12964
716.0,,,,,,1.12909
716.2,,,,,,1.12892
716.4,,,,,,1.12848
716.6,,,,,,1.1295
716.8,,,,,,1.12953
717.0,,,,,,1.12928
717.2,,,,,,1.12904
717.4,,,,,,1.12881
717.6,,,,,,1.12755
717.8,,,,,,1.12772
718.0,,,,,,1.1274
718.2,,,,,,1.12755
718.4,,,,,,1.12743
718.6,,,,,,1.12775
718.8,,,,,,1.1278
719.0,,,,,,1.12775
719.2,,,,,,1.12776
719.4,,,,,,1.12862
719.6,,,,,,1.12906
719.8,,,,,,1.12813
720.0,,,,,,1.129
720.2,,,,,,1.13026
720.4,,,,,,1.13053
720.6,,,,,,1.12954
720.8,,,,,,1.12996
721.0,,,,,,1.12977
721.2,,,,,,1.12934
721.4,,,,,,1.12865
721.6,,,,,,1.12852
721.8,,,,,,1.12881
722.0,,,,,,1.12848
722.2,,,,,,1.12727
722.4,,,,,,1.12698
722.6,,,,,,1.12659
722.8,,,,,,1.12578
723.0,,,,,,1.12594
723.2,,,,,,1.12686
723.4,,,,,,1.12727
723.6,,,,,,1.12783
723.8,,,,,,1.12833
724.0,,,,,,1.12862
724.2,,,,,,1.12774
724.4,,,,,,1.12761
724.6,,,,,,1.12896
724.8,,,,,,1.12801
725.0,,,,,,1.12798
725.2,,,,,,1.12802
725.4,,,,,,1.12743
725.6,,,,,,1.12665
725.8,,,,,,1.12735
726.0,,,,,,1.12739
726.2,,,,,,1.12839
726.4,,,,,,1.12799
726.6,,,,,,1.12786
726.8,,,,,,1.12816
727.0,,,,,,1.12824
727.2,,,,,,1.1275
727.4,,,,,,1.12841
727.6,,,,,,1.12782
727.8,,,,,,1.12756
728.0,,,,,,1.12707
728.2,,,,,,1.12681
728.4,,,,,,1.12561
728.6,,,,,,1.12584
728.8,,,,,,1.12664
729.0,,,,,,1.12632
729.2,,,,,,1.12636
729.4,,,,,,1.12656
729.6,,,,,,1.12679
729.8,,,,,,1.12499
730.0,,,,,,1.12521
730.2,,,,,,1.12481
730.4,,,,,,1.12466
730.6,,,,,,1.12466
730.8,,,,,,1.12594
731.0,,,,,,1.1265
731.2,,,,,,1.12712
731.4,,,,,,1.12712
731.6,,,,,,1.12632
731.8,,,,,,1.12528
732.0,,,,,,1.12516
732.2,,,,,,1.1247
732.4,,,,,,1.1257
732.6,,,,,,1.12662
732.8,,,,,,1.12696
733.0,,,,,,1.12659
733.2,,,,,,1.12715
733.4,,,,,,1.12744
733.6,,,,,,1.12792
733.8,,,,,,1.12785
734.0,,,,,,1.12748
734.2,,,,,,1.12719
734.4,,,,,,1.1266
734.6,,,,,,1.12583
734.8,,,,,,1.12666
735.0,,,,,,1.12663
735.2,,,,,,1.12692
735.4,,,,,,1.12769
735.6,,,,,,1.1269
735.8,,,,,,1.12633
736.0,,,,,,1.12678
736.2,,,,,,1.12613
736.4,,,,,,1.12486
736.6,,,,,,1.1258
736.8,,,,,,1.12614
737.0,,,,,,1.12616
737.2,,,,,,1.12639
737.4,,,,,,1.12649
737.6,,,,,,1.12576
737.8,,,,,,1.12535
738.0,,,,,,1.12458
738.2,,,,,,1.12521
738.4,,,,,,1.12494
738.6,,,,,,1.12574
738.8,,,,,,1.12505
739.0,,,,,,1.12501
739.2,,,,,,1.12446
739.4,,,,,,1.12453
739.6,,,,,,1.12385
739.8,,,,,,1.12413
740.0,,,,,,1.1251
740.2,,,,,,1.1247
740.4,,,,,,1.12519
740.6,,,,,,1.12578
740.8,,,,,,1.12584
741.0,,,,,,1.12469
741.2,,,,,,1.12513
741.4,,,,,,1.12478
741.6,,,,,,1.12433
741.8,,,,,,1.12461
742.0,,,,,,1.12453
742.2,,,,,,1.12336
742.4,,,,,,1.12361
742.6,,,,,,1.12312
742.8,,,,,,1.12332
743.0,,,,,,1.12436
743.2,,,,,,1.12462
743.4,,,,,,1.12469
743.6,,,,,,1.12528
743.8,,,,,,1.12507
744.0,,,,,,1.12569
744.2,,,,,,1.12597
744.4,,,,,,1.12479
744.6,,,,,,1.12442
744.8,,,,,,1.12426
745.0,,,,,,1.12213
745.2,,,,,,1.12409
745.4,,,,,,1.12436
745.6,,,,,,1.12399
745.8,,,,,,1.1242
746.0,,,,,,1.12551
746.2,,,,,,1.12403
746.4,,,,,,1.12397
746.6,,,,,,1.12443
746.8,,,,,,1.12433
747.0,,,,,,1.12422
747.2,,,,,,1.12362
747.4,,,,,,1.12477
747.6,,,,,,1.12563
747.8,,,,,,1.12501
748.0,,,,,,1.12525
748.2,,,,,,1.1256
748.4,,,,,,1.12478
748.6,,,,,,1.12327
748.8,,,,,,1.12452
749.0,,,,,,1.12438
749.2,,,,,,1.12438
749.4,,,,,,1.12434
749.6,,,,,,1.12568
749.8,,,,,,1.12437
750.0,,,,,,1.12439
750.2,,,,,,1.1237
750.4,,,,,,1.12359
750.6,,,,,,1.12309
750.8,,,,,,1.12355
751.0,,,,,,1.12265
751.2,,,,,,1.12346
751.4,,,,,,1.12321
751.6,,,,,,1.12291
751.8,,,,,,1.12225
752.0,,,,,,1.12309
752.2,,,,,,1.12246
752.4,,,,,,1.12292
752.6,,,,,,1.1232
752.8,,,,,,1.12373
753.0,,,,,,1.12341
753.2,,,,,,1.12346
753.4,,,,,,1.12316
753.6,,,,,,1.12244
753.8,,,,,,1.12217
754.0,,,,,,1.12176
754.2,,,,,,1.12141
754.4,,,,,,1.12115
754.6,,,,,,1.12154
754.8,,,,,,1.122
755.0,,,,,,1.12194
755.2,,,,,,1.12196
755.4,,,,,,1.12256
755.6,,,,,,1.12256
755.8,,,,,,1.12162
756.0,,,,,,1.1225
756.2,,,,,,1.12253
756.4,,,,,,1.12234
756.6,,,,,,1.12182
756.8,,,,,,1.12224
757.0,,,,,,1.12142
757.2,,,,,,1.12095
757.4,,,,,,1.12122
757.6,,,,,,1.12164
757.8,,,,,,1.12073
758.0,,,,,,1.12145
758.2,,,,,,1.12155
758.4,,,,,,1.12125
758.6,,,,,,1.12125
758.8,,,,,,1.12169
759.0,,,,,,1.12118
759.2,,,,,,1.12115
759.4,,,,,,1.12108
759.6,,,,,,1.12115
759.8,,,,,,1.1222
760.0,,,,,,1.12154
760.2,,,,,,1.1217
760.4,,,,,,1.12132
760.6,,,,,,1.12019
760.8,,,,,,1.11962
761.0,,,,,,1.12028
761.2,,,,,,1.11978
761.4,,,,,,1.12024
761.6,,,,,,1.12014
761.8,,,,,,1.12079
762.0,,,,,,1.1202
762.2,,,,,,1.12109
762.4,,,,,,1.12107
762.6,,,,,,1.12123
762.8,,,,,,1.11999
763.0,,,,,,1.12022
763.2,,,,,,1.11991
763.4,,,,,,1.12012
763.6,,,,,,1.12027
763.8,,,,,,1.12092
764.0,,,,,,1.12049
764.2,,,,,,1.12046
764.4,,,,,,1.12014
764.6,,,,,,1.12095
764.8,,,,,,1.12018
765.0,,,,,,1.12192
765.2,,,,,,1.12192
765.4,,,,,,1.12133
765.6,,,,,,1.12131
765.8,,,,,,1.12209
766.0,,,,,,1.11993
766.2,,,,,,1.11989
766.4,,,,,,1.12047
766.6,,,,,,1.11948
766.8,,,,,,1.1188
767.0,,,,,,1.12029
767.2,,,,,,1.11969
767.4,,,,,,1.12002
767.6,,,,,,1.12079
767.8,,,,,,1.12154
768.0,,,,,,1.12144
768.2,,,,,,1.12111
768.4,,,,,,1.12092
768.6,,,,,,1.11939
768.8,,,,,,1.11896
769.0,,,,,,1.11864
769.2,,,,,,1.11884
769.4,,,,,,1.1184
769.6,,,,,,1.11918
769.8,,,,,,1.11892
770.0,,,,,,1.1194
770.2,,,,,,1.11967
770.4,,,,,,1.11966
770.6,,,,,,1.12041
770.8,,,,,,1.12102
771.0,,,,,,1.11971
771.2,,,,,,1.12005
771.4,,,,,,1.11995
771.6,,,,,,1.11914
771.8,,,,,,1.11899
772.0,,,,,,1.11965
772.2,,,,,,1.11955
772.4,,,,,,1.11947
772.6,,,,,,1.11971
772.8,,,,,,1.11979
773.0,,,,,,1.12052
773.2,,,,,,1.12026
773.4,,,,,,1.12077
773.6,,,,,,1.12066
773.8,,,,,,1.11995
774.0,,,,,,1.11889
774.2,,,,,,1.11919
774.4,,,,,,1.11897
774.6,,,,,,1.11916
774.8,,,,,,1.11953
775.0,,,,,,1.11946
775.2,,,,,,1.1186
775.4,,,,,,1.11802
775.6,,,,,,1.11791
775.8,,,,,,1.1166
776.0,,,,,,1.11681
776.2,,,,,,1.11719
776.4,,,,,,1.11781
776.6,,,,,,1.11759
776.8,,,,,,1.11811
777.0,,,,,,1.11769
777.2,,,,,,1.11821
777.4,,,,,,1.11751
777.6,,,,,,1.11748
777.8,,,,,,1.11912
778.0,,,,,,1.11856
778.2,,,,,,1.11866
778.4,,,,,,1.11868
778.6,,,,,,1.11944
778.8,,,,,,1.11807
779.0,,,,,,1.11943
779.2,,,,,,1.11818
779.4,,,,,,1.11838
779.6,,,,,,1.11736
779.8,,,,,,1.11809
780.0,,,,,,1.1169
780.2,,,,,,1.11775
780.4,,,,,,1.1177
780.6,,,,,,1.11841
780.8,,,,,,1.11758
781.0,,,,,,1.11789
781.2,,,,,,1.1179
781.4,,,,,,1.11786
781.6,,,,,,1.1173
781.8,,,,,,1.11677
782.0,,,,,,1.11785
782.2,,,,,,1.11827
782.4,,,,,,1.11816
782.6,,,,,,1.1184
782.8,,,,,,1.11905
783.0,,,,,,1.11783
783.2,,,,,,1.11788
783.4,,,,,,1.11808
783.6,,,,,,1.11825
783.8,,,,,,1.11812
784.0,,,,,,1.11844
784.2,,,,,,1.11748
784.4,,,,,,1.11786
784.6,,,,,,1.11721
784.8,,,,,,1.11734
785.0,,,,,,1.11691
785.2,,,,,,1.11683
785.4,,,,,,1.11671
785.6,,,,,,1.11745
785.8,,,,,,1.11727
786.0,,,,,,1.11848
786.2,,,,,,1.11855
786.4,,,,,,1.11857
786.6,,,,,,1.11833
786.8,,,,,,1.1182
787.0,,,,,,1.11696
787.2,,,,,,1.11705
787.4,,,,,,1.11693
787.6,,,,,,1.11663
787.8,,,,,,1.11688
788.0,,,,,,1.11644
788.2,,,,,,1.11632
788.4,,,,,,1.1158
788.6,,,,,,1.11639
788.8,,,,,,1.11599
789.0,,,,,,1.11709
789.2,,,,,,1.11753
789.4,,,,,,1.11777
789.6,,,,,,1.11723
789.8,,,,,,1.11656
790.0,,,,,,1.11606
790.2,,,,,,1.11552
790.4,,,,,,1.11517
790.6,,,,,,1.11531
790.8,,,,,,1.11658
791.0,,,,,,1.11691
791.2,,,,,,1.11688
791.4,,,,,,1.11697
791.6,,,,,,1.11684
791.8,,,,,,1.11571
792.0,,,,,,1.1148
792.2,,,,,,1.1155
792.4,,,,,,1.11581
792.6,,,,,,1.1157
792.8,,,,,,1.11575
793.0,,,,,,1.11633
793.2,,,,,,1.11502
793.4,,,,,,1.11519
793.6,,,,,,1.11485
793.8,,,,,,1.11503
794.0,,,,,,1.11591
794.2,,,,,,1.1164
794.4,,,,,,1.11571
794.6,,,,,,1.11631
794.8,,,,,,1.11716
795.0,,,,,,1.1159
795.2,,,,,,1.11657
795.4,,,,,,1.11631
795.6,,,,,,1.11635
795.8,,,,,,1.11572
796.0,,,,,,1.11662
796.2,,,,,,1.11603
796.4,,,,,,1.11663
796.6,,,,,,1.11703
796.8,,,,,,1.1165
797.0,,,,,,1.11545
797.2,,,,,,1.11659
797.4,,,,,,1.11538
797.6,,,,,,1.11451
797.8,,,,,,1.11498
798.0,,,,,,1.11613
798.2,,,,,,1.11484
798.4,,,,,,1.11613
798.6,,,,,,1.11638
798.8,,,,,,1.1161
799.0,,,,,,1.1153
799.2,,,,,,1.11493
799.4,,,,,,1.11416
799.6,,,,,,1.11415
799.8,,,,,,1.11478
800.0,,,,,,1.11554
800.2,,,,,,1.11675
800.4,,,,,,1.11777
800.6,,,,,,1.11706
800.8,,,,,,1.11742
801.0,,,,,,1.1164
801.2,,,,,,1.11577
801.4,,,,,,1.11488
801.6,,,,,,1.11574
801.8,,,,,,1.11497
802.0,,,,,,1.11502
802.2,,,,,,1.11544
802.4,,,,,,1.11587
802.6,,,,,,1.11452
802.8,,,,,,1.11394
803.0,,,,,,1.11399
803.2,,,,,,1.11376
803.4,,,,,,1.11336
803.6,,,,,,1.11415
803.8,,,,,,1.11515
804.0,,,,,,1.11537
804.2,,,,,,1.11541
804.4,,,,,,1.11623
804.6,,,,,,1.11605
804.8,,,,,,1.11572
805.0,,,,,,1.11548
805.2,,,,,,1.11521
805.4,,,,,,1.11519
805.6,,,,,,1.11538
805.8,,,,,,1.11546
806.0,,,,,,1.11517
806.2,,,,,,1.11456
806.4,,,,,,1.11312
806.6,,,,,,1.11346
806.8,,,,,,1.11267
807.0,,,,,,1.1126
807.2,,,,,,1.1138
807.4,,,,,,1.11374
807.6,,,,,,1.11337
807.8,,,,,,1.11392
808.0,,,,,,1.11463
808.2,,,,,,1.11407
808.4,,,,,,1.11508
808.6,,,,,,1.11584
808.8,,,,,,1.11538
809.0,,,,,,1.11572
809.2,,,,,,1.11531
809.4,,,,,,1.11429
809.6,,,,,,1.11284
809.8,,,,,,1.11345
810.0,,,,,,1.11319
810.2,,,,,,1.11344
810.4,,,,,,1.114
810.6,,,,,,1.11407
810.8,,,,,,1.11309
811.0,,,,,,1.11256
811.2,,,,,,1.11214
811.4,,,,,,1.11181
811.6,,,,,,1.11138
811.8,,,,,,1.11178
812.0,,,,,,1.11187
812.2,,,,,,1.11267
812.4,,,,,,1.1138
812.6,,,,,,1.11557
812.8,,,,,,1.11619
813.0,,,,,,1.11642
813.2,,,,,,1.11589
813.4,,,,,,1.11495
813.6,,,,,,1.11427
813.8,,,,,,1.11377
814.0,,,,,,1.11376
814.2,,,,,,1.11328
814.4,,,,,,1.11383
814.6,,,,,,1.11363
814.8,,,,,,1.11405
815.0,,,,,,1.11427
815.2,,,,,,1.1148
815.4,,,,,,1.11481
815.6,,,,,,1.11412
815.8,,,,,,1.11313
816.0,,,,,,1.11252
816.2,,,,,,1.11188
816.4,,,,,,1.11158
816.6,,,,,,1.11308
816.8,,,,,,1.11379
817.0,,,,,,1.11396
817.2,,,,,,1.11379
817.4,,,,,,1.11398
817.6,,,,,,1.11294
817.8,,,,,,1.11336
818.0,,,,,,1.11275
818.2,,,,,,1.11382
818.4,,,,,,1.11328
818.6,,,,,,1.11275
818.8,,,,,,1.11209
819.0,,,,,,1.11173
819.2,,,,,,1.11055
819.4,,,,,,1.11103
819.6,,,,,,1.11089
819.8,,,,,,1.1115
820.0,,,,,,1.11221
820.2,,,,,,1.11272
820.4,,,,,,1.11294
820.6,,,,,,1.11262
820.8,,,,,,1.11244
821.0,,,,,,1.11208
821.2,,,,,,1.11202
821.4,,,,,,1.11076
821.6,,,,,,1.1119
821.8,,,,,,1.11112
822.0,,,,,,1.11038
822.2,,,,,,1.11037
822.4,,,,,,1.11101
822.6,,,,,,1.11034
822.8,,,,,,1.11078
823.0,,,,,,1.11103
823.2,,,,,,1.11137
823.4,,,,,,1.11193
823.6,,,,,,1.11244
823.8,,,,,,1.11229
824.0,,,,,,1.11215
824.2,,,,,,1.11147
824.4,,,,,,1.11102
824.6,,,,,,1.1105
